"Sigla Provincia";"Denominazione Provincia";"Codice ISTAT Comune";"Denominazione Comune";"Gestore Edificio";"Edifici Attivo (SI-NO)";"Codice Edificio";"Codice Istituzione Scolastica";"Codice Plesso Scolastico";"Denominazione Plesso Scolastico";"Via Piazza";"Denominazione Strada";"Civico";"Tipologia Scuola";"Latitudine";"Longitudine";"Spazi Didattici";"Auditorium Aula Magna";"Mensa";"Palestra Piscina";"Spazi Amministrativi";"Proprietario Edificio"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911954";"VRIC88300Q";"VRAA88301L";"Infanzia - Golosine";"Via";"BISENZIO";"11";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911955";"VRIC89000V";"VREE890022";"Primaria - Achille Forti";"Via";"BADILE";"99";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911957";"VRIC87700C";"VRAA877019";"Infanzia - La Mongolfiera";"Via";"MANTOVANA";"144";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911958";"VRIC87500R";"VREE875031";"Primaria - Callisto Zorzi";"Largo";"STAZIONE VECCHIA";"16";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911960";"VRIC87600L";"VREE87603R";"Primaria - Farinata Degli Uberti";"Via";"FABBRICATO SCOLASTICO";"8";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911961";"VRIC880008";"VREE88002B";"Primaria - Ippolito Nievo";"Via";"IPPOLITO NIEVO";"1";"PRIMARIA";;;"1";"0";"1";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911963";"VRIC88300Q";"VREE88303X";"Primaria - Massimo D`Azeglio";"Via";"G. DEL CARRETTO";"7";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911965";"VRIC880008";"VREE88001A";"Primaria - Arnaldo Fraccaroli";"Via";"CESIOLO";"5";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911966";"VRIC88900P";"VREE88902T";"Primaria - Bartolomeo Rubele";"Via";"INTERRATO ACQUA MORTA";"68";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911967";"VRIC88900P";"VREE88901R";"Primaria - Abramo Massalongo";"Via";"DELL`ARTIGLIERE";"14";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911971";"VRIC879004";"VREE879027";"Primaria - Gregorio Segala";"Via";"P. FRATTINI";"7";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911975";"VRIC879004";"VREE879027";"Primaria - Gregorio Segala";"Via";"P. FRATTINI";"7";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911977";"VRIC89200E";"VREE89201L";"Primaria - Antonio Provolo";"Via";"G. CARLO CAMOZZINI";"5";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911978";"VRIC88900P";"VREE88901R";"Primaria - Abramo Massalongo";"Via";"DELL`ARTIGLIERE";"14";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911980";"VRIC87700C";"VRAA877019";"Infanzia - La Mongolfiera";"Via";"MANTOVANA";"144";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911981";"VRIC87500R";"VREE875031";"Primaria - Callisto Zorzi";"Largo";"STAZIONE VECCHIA";"16";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911982";"VRIC87600L";"VREE87603R";"Primaria - Farinata Degli Uberti";"Via";"FABBRICATO SCOLASTICO";"8";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911984";"VRIC880008";"VREE88002B";"Primaria - Ippolito Nievo";"Via";"IPPOLITO NIEVO";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911985";"VRIC89200E";"VREE89203P";"Primaria - Berto Barbarani";"Via";"DEL CARROCCIO";"9";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911986";"VRIC879004";"VREE879016";"Primaria - Isotta Nogarola";"Via";"DIETRO SANT`EUFEMIA";"12";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911993";"VRIC89200E";"VREE89202N";"Primaria - Angelo Messedaglia";"Via";"PROVOLO";"53";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911994";"VRIC89200E";"VREE89202N";"Primaria - Angelo Messedaglia";"Via";"PROVOLO";"53";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911995";"VRIC88200X";"VREE882023";"Primaria - Ludovico Ariosto";"Via";"IPPOGRIFO";"2";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911996";"VRIC88200X";"VREE882012";"Primaria - Angela Busti";"Via";"REDI PUGLIA";"4";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911997";"VRIC88200X";"VRAA88201R";"Infanzia - Daniele Manin";"Via";"GIOVE";"5";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911998";"VRIC851008";"VREE85103C";"Primaria - Edmondo De Amicis";"Via";"TOMBETTA";"108";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230911999";"VRIC88800V";"VREE888022";"Primaria - Mizzole";"Via";"NICOLINI";"18";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912000";"VRIC88800V";"VRAA88801Q";"Infanzia - Montorio";"Via";"DEI CEDRI";"1";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912001";"VRIC887003";"VREE887037";"Primaria - N. Merighi";"Via";"Chiesa";"2";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912002";"VRIC887003";"VREE887048";"Primaria - Paolo Caliari";"Via";"DELLA COLLINA";"45";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912003";"VRIC88800V";"VREE888011";"Primaria - Cesare Betteloni";"Piazza";"BUCCARI";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912004";"VRIC887003";"VREE887026";"Primaria - Aleardo Aleardi";"Via";"VAJO ANGUILLA";"7";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912005";"VRIC887003";"VREE887015";"Primaria - Giovanni Pascoli";"Piazza";"PENNE MOZZE";"2";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912005";"VRIC887003";"VRIC887003";"IC - Valpantena";"Piazza";"PENNE MOZZE";"2";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912006";"VRIC878008";"VREE87801A";"Primaria - Antonio Vivaldi";"Via";"SCARABELLO";"18";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912006";"VRIC878008";"VRIC878008";"IC - Stadio";"Via";"SCARABELLO";"18";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912007";"VRIC83900N";"VREE83901Q";"Primaria - Gian Carlo Camozzini";"Piazza";"CHIEVO";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912008";"VRIC88400G";"VREE88403Q";"Primaria - Carlo Collodi";"Via";"MILONE";"11";"PRIMARIA";;;"1";"0";"0";"0";"0";
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912009";"VRIC83900N";"VREE83901Q";"Primaria - Gian Carlo Camozzini";"Piazza";"CHIEVO";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912010";"VRIC88400G";"VREE88403Q";"Primaria - Carlo Collodi";"Via";"MILONE";"11";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912011";"VRIC878008";"VRAA878015";"Infanzia - Giovanni Pascoli";"Via";"PIRANDELLO";"20";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912012";"VRIC88400G";"VRAA88401C";"Infanzia - La Magnolia";"Via";"SANT`EUPREPIO";"4";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912013";"VRIC87500R";"VRAA87501N";"Infanzia - L`Aquilone";"Via";"EMO";"1";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912014";"VRIC89200E";"VRAA89201B";"Infanzia - Il Gabbiano";"Via";"MOROSINI";"3";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912015";"VRIC83900N";"VRAA83902G";"Infanzia - Gianni Rodari";"Via";"BASSONE";"169";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912016";"VRIC878008";"VRAA878026";"Infanzia - Sansovino";"Via";"CAMUZZONI";"47";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912017";"VRIC878008";"VREE87802B";"Primaria - Monsignor Chiot";"Via";"ARNOLFO DI CAMBIO";"17";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912018";"VRIC88400G";"VREE88402P";"Primaria - Europa Unita";"Via";"RODI";"15";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912019";"VRIC87500R";"VREE87501V";"Primaria - Eugenio Pertini";"Via";"FRANCHETTI";"17";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912019";"VRIC87500R";"VRIC87500R";"IC - Saval-Parona";"Via";"FRANCHETTI";"17";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912020";"VRIC878008";"VREE87803C";"Primaria - G. Uberti";"Piazza";"MARINAI D`ITALIA";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912021";"VRIC87500R";"VREE87502X";"Primaria - Giovanni Solinas";"Via";"MADDALENA";"37";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912022";"VRIC88400G";"VREE88401N";"Primaria - Beniamino Romagnoli";"Piazza";"Risorgimento";"15";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912023";"VRIC88400G";"VREE88401N";"Primaria - Beniamino Romagnoli";"Piazza";"Risorgimento";"15";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912024";"VRIC83900N";"VREE83903T";"Primaria - Mariano Vilio";"Via";"BASSONE";"58";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912025";"VRIC83900N";"VREE83903T";"Primaria - Mariano Vilio";"Via";"BASSONE";"58";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912026";"VRIC83900N";"VREE83902R";"Primaria - Angelo Dall`Oca Bianca";"Via";"SELINUNTE";"70";"PRIMARIA";;;"1";"0";"0";"0";"0";
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912032";"VRIC83900N";"VREE83901Q";"Primaria - Gian Carlo Camozzini";"Via";"SELINUNTE";"70";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912032";"VRIC83900N";"VRMM83901P";"Sec. I - Fainelli-Gandhi";"Via";"SELINUNTE";"70";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912033";"VRIC83900N";"VREE83902R";"Primaria - Angelo Dall`Oca Bianca";"Via";"SELINUNTE";"70";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912034";"VRIC88500B";"VRAA885018";"Infanzia - Bernini Buri";"Via";"SOLFERINO";"27";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912037";"VRIC83900N";"VREE83901Q";"Primaria - Gian Carlo Camozzini";"Via";"PUGLIE";"7";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912037";"VRIC83900N";"VRIC83900N";"IC - Chievo Bassona Borgo Nuovo";"Via";"PUGLIE";"7";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912038";"VRIC88900P";"VRAA88902L";"Infanzia - Soleluna";"Via";"DOMASCHI";"72";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912039";"VRIC88900P";"VRAA88901G";"Infanzia - Danilo Preto";"Via";"PORTO SAN PANCRAZIO";"85";"INFANZIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912040";"VRIC88900P";"VREE88903V";"Primaria - G. Maggi";"Via";"MARCONCINI";"18";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912041";"VRIC88500B";"VREE88502E";"Primaria - Renato Simoni";"Piazza";"MADONNA DI CAMPAGNA";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912045";"VRIC88500B";"VREE88501D";"Primaria - Domenico Mercante";"Via";"DOLOMITI";"59";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912172";"VRIC87700C";"VREE87703L";"Primaria - Emilio Salgari";"Via";"TURAZZA";"12";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912173";"VRIC851008";"VRIC851008";"IC - Borgo Roma Est";"Via";"BARTOLOMEO GIULIARI";"40";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230912173";"VRIC851008";"VRMM851019";"Sec. I - Egidio Meneghetti";"Via";"BARTOLOMEO GIULIARI";"40";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913576";"VRIC88300Q";"VRMM88301R";"Sec. I - Alessandro Manzoni";"Via";"VELINO";"20";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913577";"VRIC87500R";"VRMM87501T";"Sec. I - Parona";"Largo";"STAZIONE VECCHIA";"18";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913578";"VRIC87600L";"VRMM87601N";"Sec. I - Cesare Battisti";"Via";"MERCANTINI";"20";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913579";"VRIC89100P";"VRMM89101Q";"Sec. I - Giuseppe Verdi";"Via";"CILEA";"2";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913580";"VRIC880008";"VRIC880008";"IC - Valdonega";"Via";"BRECCIA SAN GIORGIO";"1";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913580";"VRIC880008";"VRMM880019";"Sec. I - Valerio Catullo";"Via";"BRECCIA SAN GIORGIO";"1";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913581";"VRIC879004";"VRIC879004";"IC - Centro Storico";"Via";"DIETRO SANT`EUFEMIA";"14";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913581";"VRIC879004";"VRMM879015";"Sec. I - Caliari-Betteloni";"Via";"DIETRO SANT`EUFEMIA";"14";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913582";"VRIC88900P";"VRCT71000V";"CTP - Veronetta-Porto";"Via";"TREZZA";"13";"CPIA - CENTRO TERRITORIALE";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913582";"VRIC88900P";"VRIC88900P";"IC - Veronetta-Porto";"Via";"TREZZA";"13";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913582";"VRIC88900P";"VRMM88901Q";"Sec. I - D`Aosta-Fava";"Via";"TREZZA";"13";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913583";"VRIC88200X";"VRIC88200X";"IC - Borgo Roma Ovest";"Via";"UDINE";"2";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913583";"VRIC88200X";"VRMM882011";"Sec. I - Nicola Mazza";"Via";"UDINE";"2";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913584";"VRIC88800V";"VRIC88800V";"IC - Montorio";"Via";"DEI GELSI";"20";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913584";"VRIC88800V";"VRMM88801X";"Sec. I - L. Simeoni";"Via";"DEI GELSI";"20";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913585";"VRIC887003";"VRMM887014";"Sec. I - Augusto Caperle";"Piazza";"LAMBRANZI";"1";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913586";"VRIC878008";"VRMM878019";"Sec. I - Pacinotti-Fedeli";"Via";"FATTORI";"13";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913587";"VRIC88400G";"VRIC88400G";"IC - San Massimo";"Via";"REGINALDO POLE";"3";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913587";"VRIC88400G";"VRMM88401L";"Sec. I - Don Lorenzo Milani";"Via";"REGINALDO POLE";"3";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913588";"VRIC878008";"VRMM878019";"Sec. I - Pacinotti-Fedeli";"Via";"ABRUZZO";"26";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913589";"VRIC89200E";"VRCT71200E";"CTP - San Bernardino";"Via";"PORTA CATENA";"4";"CPIA - CENTRO TERRITORIALE";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913589";"VRIC89200E";"VRMM89201G";"Sec. I - Dante Alighieri";"Via";"PORTA CATENA";"4";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913590";"VRIC88500B";"VRIC88500B";"IC - Madonna di Campagna";"Via";"Monte Bianco";"14";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913590";"VRIC88500B";"VRMM88501C";"Sec. I - Giovanni XXIII";"Via";"Monte Bianco";"14";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913593";"VRIC830007";"VRMM830018";"Sec. I - Emilio Salgari";"Via";"TURAZZA";"12";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913594";"VRIC851008";"VREE85102B";"Primaria - Bartolomeo Giuliari";"Via";"BARTOLOMEO GIULIARI";"40";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913595";"VRIC89000V";"VRMM89001X";"Sec. I - Fincato Rosani";"Via";"ANTONIO BADILE";"95";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913596";"VRIC89100P";"VREE89101R";"Primaria - Guarino da Verona";"Via";"SAN FELICE EXTRA";"15";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913597";"VRIC88300Q";"VRMM88301R";"Sec. I - Alessandro Manzoni";"Via";"VELINO";"20";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913598";"VRIC87600L";"VREE87601P";"Primaria - Rita Rosani";"Via";"SANTINI";"74";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913599";"VRIC89100P";"VREE89102T";"Primaria - Gianni Rodari";"Via";"CIPOLLA";"60";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913600";"VRIC89000V";"VREE890011";"Primaria - Giosu� Carducci";"Via";"BETTELONI";"21";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913601";"VRIC89000V";"VREE890011";"Primaria - Giosu� Carducci";"Via";"BETTELONI";"21";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913603";"VRIC88500B";"VREE88503G";"Primaria - Dorigo";"Via";"SALIERI A";"59";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913604";"VRIC87700C";"VRIC87700C";"IC - Santa Lucia";"Via";"S. ELISABETTA";"9";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913605";"VRIC87700C";"VREE87701E";"Primaria - VI Maggio 1848";"Via";"MONS.LORENZO BELLOMI";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913606";"VRIC88300Q";"VREE88302V";"Primaria - Tullio Lenotti";"Via";"BACCHIGLIONE";"8";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913607";"VRIC879004";"VRMM879015";"Sec. I - Caliari-Betteloni";"Circonvallazion";"ORIANI";"4";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913608";"VRIC87700C";"VRIC87700C";"IC - Santa Lucia";"Via";"MONS BELLOMI";"5";"ISTITUTO COMPRENSIVO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913608";"VRIC87700C";"VRMM87701D";"Sec. I - Santa Lucia";"Via";"MONS BELLOMI";"5";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913609";"VRIC88900P";"VRMM88901Q";"Sec. I - D`Aosta-Fava";"Via";"MARCONCINI";"3";"SECONDARIA PRIMO GRADO";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913610";"VRIC830007";"VREE83006E";"Primaria - Don Lorenzo Milani";"Via";"PALAZZINA";"222";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
"VR";"Verona";"023091";"Verona";"COMUNE";"SI";"0230913611";"VRIC830007";"VREE83002A";"Primaria - Le Risorgive";"Via";"FRACAZZOLE";"1";"PRIMARIA";;;"1";"0";"0";"0";"0";"Comune"
